643,Release 3,10285,CCZES,6572,13143,33249
1594,Release 14,10336,MOIS,16401,14096,37935
1744,Release 4,10280,AAMMNA,17945,14244,10268
221,Release 1,10263,AAFAIA,2284,12728,10184
290,Release 10,10249,ATEBA,3048,10620,31459
1576,Release 16,10243,BBII,16207,14068,37827
803,Release 3,10246,CCNASA,8257,13306,34022
230,Release 10,10263,AAFAIA,2398,12726,10163
993,Release 13,10320,BFNTAA,10183,13484,16918
995,Release 15,10320,BFNTAA,10194,13495,34959
1591,Release 11,10336,MOIS,16375,12323,37918
1939,Release 19,10043,CMULMA,20007,14434,39684
92,Release 12,10250,AEBII,944,10174,11396
601,Release 1,10286,ADURS,6193,13100,33065
48,Release 8,10276,CSPAS,502,12543,30220
787,Release 7,10247,ASHUIA,8077,10578,14639
1408,Release 8,10273,AGBAS,14486,13909,37096
1251,Release 11,10253,LLAR,12865,13756,36208
1863,Release 3,10277,AENBI,19204,14372,39371
388,Release 8,10305,CNIAA,4069,12888,24675
443,Release 3,10298,CMATM,4602,12945,32271
1920,Release 20,10041,AHMOIA,19789,14397,39590
7,Release 7,10331,BCOGR,71,12514,30087
279,Release 19,10306,BSTISA,2920,11235,31311
433,Release 13,10308,OUNS,4504,12934,32160
1494,Release 14,10240,BRIGSA,15378,11218,37429
42,Release 2,10276,CSPAS,409,12546,30255
573,Release 13,10313,SECI,5943,13061,29530
1188,Release 8,10311,AMOSSA,12212,13689,35979
1845,Release 5,10021,AAANI,19023,14350,39201
447,Release 7,10298,CMATM,4670,11812,32236
503,Release 3,10318,ABYRAA,5228,13001,32571
1184,Release 4,10311,AMOSSA,12144,13680,13123
1172,Release 12,10303,BNITSA,12026,13671,35860
1383,Release 3,10254,CFLOAA,14252,13878,22959
1372,Release 12,10317,RGIA,14122,13862,29152
1244,Release 4,10253,LLAR,12787,13754,36255
1711,Release 11,10264,CLNUS,17609,11756,38591
573,Release 13,10313,SECI,5936,13063,32884
482,Release 2,10322,CPIFIA,5031,12996,32474
1247,Release 7,10253,LLAR,12812,13748,36282
1471,Release 11,10310,CJIAEA,15127,13967,37348
443,Release 3,10298,CMATM,4609,11812,32267
1188,Release 8,10311,AMOSSA,12214,10390,35910
930,Release 10,10262,AEDEIA,9555,10187,34621
1225,Release 5,10272,CUTRAA,12563,13729,26609
1642,Release 2,10309,CAOESA,16912,14141,38279
642,Release 2,10285,CCZES,6564,13152,33206
953,Release 13,10294,CCSOAA,9785,13439,34759
1306,Release 6,10261,CHNAS,13429,13815,36524
1146,Release 6,10301,AFRBIA,11732,13647,35768
699,Release 19,10327,CVEGSA,7152,13190,33451
1001,Release 1,10288,CGAIE,10249,13503,35061
1681,Release 1,10300,CTBAA,17273,14192,38492
1976,Release 16,10176,UGWS,20431,14462,39844
797,Release 17,10247,ASHUIA,8172,10579,14622
1576,Release 16,10243,BBII,16199,14068,20282
110,Release 10,10321,AOLE,1153,12604,13498
889,Release 9,10271,BPAYIA,9151,13380,19101
239,Release 19,10263,AAFAIA,2484,12725,10186
1265,Release 5,10274,BWTZI,13006,13776,36314
59,Release 19,10276,CSPAS,591,12552,30274
1346,Release 6,10281,VCUA,13840,13842,36722
356,Release 16,10279,CTNNIA,3740,12063,31739
958,Release 18,10294,CCSOAA,9811,13442,34769
593,Release 13,10335,CLPTA,6122,13084,23960
683,Release 3,10327,CVEGSA,7011,13192,26644
71,Release 11,10295,CZNSIA,750,12563,30315
467,Release 7,10314,BDESS,4876,12961,16452
1886,Release 6,10121,AAAPSA,19455,14381,39422
883,Release 3,10271,BPAYIA,9073,13391,34494
902,Release 2,10302,BOENXA,9247,13414,18675
1840,Release 20,10287,BDROI,18945,14316,39127
488,Release 8,10322,CPIFIA,5096,12989,32414
1063,Release 3,10248,CSENX,10925,13560,35368
777,Release 17,10275,CSPOAA,7968,13272,26048
1772,Release 12,10297,SOTS,18269,14258,38896
1861,Release 1,10277,AENBI,19177,14368,39312
269,Release 9,10306,BSTISA,2787,12775,31380
1522,Release 2,10332,ACMBA,15650,14026,37694
1026,Release 6,10337,BCRNI,10546,13538,35140
616,Release 16,10286,ADURS,6339,13103,33080
1774,Release 14,10297,SOTS,18303,14260,38819
1136,Release 16,10293,BBATE,11656,13632,35656
1329,Release 9,10324,CCLEA,13665,13832,22037
1804,Release 4,10292,BHELIA,18601,14308,17542
203,Release 3,10259,APAER,2108,12705,31065
408,Release 8,10282,BBSWI,4281,12901,32061
1850,Release 10,10021,AAANI,19084,14346,39270
1408,Release 8,10273,AGBAS,14488,13902,37052
1530,Release 10,10332,ACMBA,15745,14021,37677
861,Release 1,10258,BMAUA,8823,13367,34331
887,Release 7,10271,BPAYIA,9118,11136,34434
1852,Release 12,10021,AAANI,19113,10016,39251
1565,Release 5,10243,BBII,16100,11289,20306
1765,Release 5,10297,SOTS,18180,14269,38884
645,Release 5,10285,CCZES,6599,13143,33282
424,Release 4,10308,OUNS,4403,12927,32198
129,Release 9,10289,CTIRAA,1355,12637,26441
1622,Release 2,10329,CSDES,16688,11970,25765
393,Release 13,10305,CNIAA,4122,11830,31951
1170,Release 10,10303,BNITSA,12016,13667,18510
987,Release 7,10320,BFNTAA,10118,10862,34964
1985,Release 5,10257,CIULM,20528,14492,39904
1777,Release 17,10297,SOTS,18318,14264,29379
661,Release 1,10267,CSUNI,6759,11980,33366
805,Release 5,10246,CCNASA,8268,13313,34054
1487,Release 7,10240,BRIGSA,15280,11219,37499
35,Release 15,10296,AMLISA,341,12534,30146
1588,Release 8,10336,MOIS,16327,14080,37968
1829,Release 9,10287,BDROI,18846,14324,39142
686,Release 6,10327,CVEGSA,7046,13181,33485
1285,Release 5,10319,CPNEI,13175,13791,36486
543,Release 3,10265,CPTUS,5623,13045,32779
768,Release 8,10275,CSPOAA,7897,13275,33861
775,Release 15,10275,CSPOAA,7951,12008,26046
1786,Release 6,10312,BIIZIA,18410,14288,38917
197,Release 17,10244,BRDUAA,2043,12694,30984
393,Release 13,10305,CNIAA,4124,12883,31946
89,Release 9,10250,AEBII,917,12596,30423
390,Release 10,10305,CNIAA,4097,12894,31939
286,Release 6,10249,ATEBA,2991,12797,31413
1413,Release 13,10273,AGBAS,14539,13914,11845
383,Release 3,10305,CNIAA,4029,12885,24660
976,Release 16,10241,CMHOIA,9974,13466,34858
1264,Release 4,10274,BWTZI,12992,13767,20599
1311,Release 11,10261,CHNAS,13476,11657,36589
433,Release 13,10308,OUNS,4499,12920,28805
416,Release 16,10282,BBSWI,4335,12911,32011
319,Release 19,10251,ATNTI,3339,12804,31555
446,Release 6,10298,CMATM,4652,12950,32211
1703,Release 3,10264,CLNUS,17528,14212,38537
489,Release 9,10322,CPIFIA,5110,11875,32455
1963,Release 3,10176,UGWS,20282,12478,39857
238,Release 18,10263,AAFAIA,2476,12734,31191
544,Release 4,10265,CPTUS,5654,13049,32778
2000,Release 20,10257,CIULM,20668,14485,39924
744,Release 4,10328,AGTISA,7634,13244,33715
855,Release 15,10290,CAENAA,8776,11418,21322
1400,Release 20,10254,CFLOAA,14412,13880,36908
387,Release 7,10305,CNIAA,4044,11831,31985
1733,Release 13,10448,AABIS,17831,14228,10355
870,Release 10,10258,BMAUA,8941,11013,34350
1415,Release 15,10273,AGBAS,14560,13912,37067
1520,Release 20,10245,THAR,15613,14011,37580
89,Release 9,10250,AEBII,924,12596,30422
377,Release 17,10323,OENS,3948,12871,28883
1301,Release 1,10261,CHNAS,13362,13817,36529
1122,Release 2,10293,BBATE,11500,10705,35621
62,Release 2,10295,CZNSIA,624,12573,30370
1234,Release 14,10272,CUTRAA,12675,12078,36150
368,Release 8,10323,OENS,3852,12859,28896
1450,Release 10,10270,KANS,14956,13938,37201
949,Release 9,10294,CCSOAA,9741,13443,34732
1462,Release 2,10310,CJIAEA,15040,13963,37370
1343,Release 3,10281,VCUA,13809,13838,29899
227,Release 7,10263,AAFAIA,2376,12739,10179
56,Release 16,10276,CSPAS,563,11966,30274
30,Release 10,10296,AMLISA,294,12524,30126
189,Release 9,10244,BRDUAA,1973,12690,19561
1682,Release 2,10300,CTBAA,17290,12049,26367
450,Release 10,10298,CMATM,4698,12954,32296
1650,Release 10,10309,CAOESA,16992,14151,38265
1804,Release 4,10292,BHELIA,18595,14298,39029
1548,Release 8,10326,CPGUS,15939,11861,37702
845,Release 5,10290,CAENAA,8668,13352,34235
906,Release 6,10302,BOENXA,9301,13417,34590
493,Release 13,10322,CPIFIA,5138,12994,25008
868,Release 8,10258,BMAUA,8929,11012,34354
1308,Release 8,10261,CHNAS,13443,11658,36533
442,Release 2,10298,CMATM,4579,12957,32229
1001,Release 1,10288,CGAIE,10251,13502,35092
1295,Release 15,10319,CPNEI,13296,13780,36437
1907,Release 7,10041,AHMOIA,19674,10271,39514
265,Release 5,10306,BSTISA,2768,12772,19904
1160,Release 20,10301,AFRBIA,11885,13642,11701
1406,Release 6,10273,AGBAS,14461,10233,37003
1575,Release 15,10243,BBII,16190,14068,37882
1886,Release 6,10121,AAAPSA,19452,10060,39431
99,Release 19,10250,AEBII,997,12599,11374
573,Release 13,10313,SECI,5949,13067,32845
1261,Release 1,10274,BWTZI,12940,13773,36367
221,Release 1,10263,AAFAIA,2275,10024,31122
870,Release 10,10258,BMAUA,8939,13376,18112
1726,Release 6,10448,AABIS,17756,14224,38612
1834,Release 14,10287,BDROI,18886,14316,39102
138,Release 18,10289,CTIRAA,1432,12638,30642
4,Release 4,10331,BCOGR,38,12519,30000
1903,Release 3,10041,AHMOIA,19626,10274,39536
391,Release 11,10305,CNIAA,4100,12880,24659
1887,Release 7,10121,AAAPSA,19472,14385,10506
885,Release 5,10271,BPAYIA,9097,13391,19116
25,Release 5,10296,AMLISA,245,12534,30153
17,Release 17,10331,BCOGR,177,10744,30068
1829,Release 9,10287,BDROI,18837,14327,39107
214,Release 14,10259,APAER,2237,10525,31035
907,Release 7,10302,BOENXA,9329,13408,34526
830,Release 10,10256,CVERSA,8526,13336,34165
1322,Release 2,10324,CCLEA,13588,13829,36686
1540,Release 20,10332,ACMBA,15829,14024,37620
1366,Release 6,10317,RGIA,14051,13873,36843
200,Release 20,10244,BRDUAA,2066,12697,30962
1155,Release 15,10301,AFRBIA,11842,13652,35734
781,Release 1,10247,ASHUIA,8004,10576,33984
66,Release 6,10295,CZNSIA,687,12572,30339
1943,Release 3,10053,CQSIRA,20065,14442,39766
1529,Release 9,10332,ACMBA,15732,10112,37632
1365,Release 5,10317,RGIA,14039,13867,36837
741,Release 1,10328,AGTISA,7603,13241,33757
685,Release 5,10327,CVEGSA,7033,13191,33447
1562,Release 2,10243,BBII,16061,14074,37806
27,Release 7,10296,AMLISA,275,12537,30106
1819,Release 19,10292,BHELIA,18740,10941,39029
1723,Release 3,10448,AABIS,17707,14216,10334
489,Release 9,10322,CPIFIA,5107,12982,32471
1483,Release 3,10240,BRIGSA,15234,13985,37455
740,Release 20,10307,ACURSA,7597,13225,11085
314,Release 14,10251,ATNTI,3291,12802,31564
1484,Release 4,10240,BRIGSA,15252,13995,37459
914,Release 14,10302,BOENXA,9390,13400,34594
1656,Release 16,10309,CAOESA,17037,14137,21089
15,Release 15,10331,BCOGR,160,12513,30001
1441,Release 1,10270,KANS,14832,12250,37270
1458,Release 18,10270,KANS,15023,12253,28000
1231,Release 11,10272,CUTRAA,12644,13722,36160
419,Release 19,10282,BBSWI,4351,12904,32075
1185,Release 5,10311,AMOSSA,12178,10394,35942
99,Release 19,10250,AEBII,1010,10170,11379
1372,Release 12,10317,RGIA,14115,12393,29138
45,Release 5,10276,CSPAS,471,12559,25723
749,Release 9,10328,AGTISA,7713,13256,11969
1131,Release 11,10293,BBATE,11612,10709,15659
291,Release 11,10249,ATEBA,3065,12794,31439
1719,Release 19,10264,CLNUS,17676,14208,24072
1847,Release 7,10021,AAANI,19044,14353,39258
474,Release 14,10314,BDESS,4940,12968,32317
994,Release 14,10320,BFNTAA,10192,13481,34994
717,Release 17,10266,BPETS,7342,13216,33546
1339,Release 19,10324,CCLEA,13761,13828,36618
838,Release 18,10256,CVERSA,8596,13328,34124
244,Release 4,10325,CBSSIA,2547,12742,21752
769,Release 9,10275,CSPOAA,7906,13270,33813
1794,Release 14,10312,BIIZIA,18496,14277,17639
6,Release 6,10331,BCOGR,66,12501,30010
941,Release 1,10294,CCSOAA,9648,13451,21995
1312,Release 12,10261,CHNAS,13495,13799,23241
1017,Release 17,10288,CGAIE,10435,13503,35079
450,Release 10,10298,CMATM,4701,12940,32287
1746,Release 6,10280,AAMMNA,17956,10030,10255
1542,Release 2,10326,CPGUS,15847,11863,37727
1669,Release 9,10268,BPLAS,17181,14159,38361
1448,Release 8,10270,KANS,14933,13944,37222
970,Release 10,10241,CMHOIA,9921,11800,34871
525,Release 5,10315,CDIAIA,5472,11569,32619
1900,Release 20,10121,AAAPSA,19585,14394,10496
1390,Release 10,10254,CFLOAA,14319,13883,36933
587,Release 7,10335,CLPTA,6070,11746,32940
197,Release 17,10244,BRDUAA,2044,12695,30998
517,Release 17,10318,ABYRAA,5381,10071,10586
293,Release 13,10249,ATEBA,3077,12795,31453
761,Release 1,10275,CSPOAA,7803,13263,33855
1643,Release 3,10309,CAOESA,16913,14146,38210
1988,Release 8,10257,CIULM,20570,11703,39912
287,Release 7,10249,ATEBA,3009,12788,31432
1299,Release 19,10319,CPNEI,13338,13784,24997
1676,Release 16,10268,BPLAS,17237,14168,38342
550,Release 10,10265,CPTUS,5714,13040,25263
214,Release 14,10259,APAER,2225,12700,14238
255,Release 15,10325,CBSSIA,2665,12748,31200
624,Release 4,10299,AACIMA,6397,10049,33148
1027,Release 7,10337,BCRNI,10548,13536,35128
1836,Release 16,10287,BDROI,18910,14327,16431
842,Release 2,10290,CAENAA,8635,13343,34283
963,Release 3,10241,CMHOIA,9856,13474,34860
239,Release 19,10263,AAFAIA,2481,12724,31137
744,Release 4,10328,AGTISA,7636,13241,11982
60,Release 20,10276,CSPAS,594,12549,30249
858,Release 18,10290,CAENAA,8803,13354,21342
902,Release 2,10302,BOENXA,9255,13412,34542
1669,Release 9,10268,BPLAS,17182,14171,38317
1442,Release 2,10270,KANS,14851,13952,37285
379,Release 19,10323,OENS,3966,12875,31820
1262,Release 2,10274,BWTZI,12972,13777,20588
1711,Release 11,10264,CLNUS,17614,14209,38509
1531,Release 11,10332,ACMBA,15751,14034,10902
1597,Release 17,10336,MOIS,16424,14081,37980
744,Release 4,10328,AGTISA,7638,13240,11984
1613,Release 13,10283,CFSOS,16588,14099,38059
421,Release 1,10308,OUNS,4368,12923,32165
129,Release 9,10289,CTIRAA,1346,12635,30631
1566,Release 6,10243,BBII,16109,14074,37861
1968,Release 8,10176,UGWS,20369,14474,39820
666,Release 6,10267,CSUNI,6818,13162,33373
444,Release 4,10298,CMATM,4626,12955,24509
566,Release 6,10313,SECI,5869,13065,29525
245,Release 5,10325,CBSSIA,2551,12755,21757
516,Release 16,10318,ABYRAA,5377,13013,32500
512,Release 12,10318,ABYRAA,5340,13003,10563
92,Release 12,10250,AEBII,945,12599,30498
830,Release 10,10256,CVERSA,8520,13319,26808
242,Release 2,10325,CBSSIA,2516,11465,31256
94,Release 14,10250,AEBII,958,12584,30459
259,Release 19,10325,CBSSIA,2697,12743,31259
83,Release 3,10250,AEBII,860,12589,11394
730,Release 10,10307,ACURSA,7499,13238,33644
1237,Release 17,10272,CUTRAA,12695,13721,36158
692,Release 12,10327,CVEGSA,7100,13181,33442
67,Release 7,10295,CZNSIA,703,12568,30341
746,Release 6,10328,AGTISA,7657,10247,33761
443,Release 3,10298,CMATM,4613,12952,24502
963,Release 3,10241,CMHOIA,9851,13462,34844
1073,Release 13,10248,CSENX,11028,13577,35313
289,Release 9,10249,ATEBA,3031,10622,31417
1733,Release 13,10448,AABIS,17827,14235,38671
1667,Release 7,10268,BPLAS,17162,14174,38387
849,Release 9,10290,CAENAA,8727,13355,34242
166,Release 6,10255,CHPISA,1734,12661,30883
1175,Release 15,10303,BNITSA,12054,13667,35815
308,Release 8,10251,ATNTI,3241,12813,31550
1288,Release 8,10319,CPNEI,13208,13781,36478
847,Release 7,10290,CAENAA,8707,11418,34269
1292,Release 12,10319,CPNEI,13265,13788,36451
234,Release 14,10263,AAFAIA,2443,12724,31117
301,Release 1,10251,ATNTI,3144,12809,31557
1545,Release 5,10326,CPGUS,15879,14040,37706
522,Release 2,10315,CDIAIA,5418,13029,32645
1422,Release 2,10252,CNCYE,14644,11821,24579
898,Release 18,10271,BPAYIA,9224,13385,19091
33,Release 13,10296,AMLISA,323,12531,13117
837,Release 17,10256,CVERSA,8593,13323,34117
566,Release 6,10313,SECI,5860,12443,29527
1201,Release 1,10316,AQINS,12320,10547,36081
1365,Release 5,10317,RGIA,14037,12390,36802
233,Release 13,10263,AAFAIA,2439,12735,31169
1577,Release 17,10243,BBII,16217,14067,20286
1531,Release 11,10332,ACMBA,15755,14029,37625
632,Release 12,10299,AACIMA,6472,13123,33149
1646,Release 6,10309,CAOESA,16963,11389,38278
226,Release 6,10263,AAFAIA,2357,12720,31139
982,Release 2,10320,BFNTAA,10056,13487,34908
352,Release 12,10279,CTNNIA,3713,12060,31767
689,Release 9,10327,CVEGSA,7084,13183,26678
138,Release 18,10289,CTIRAA,1442,12629,26456
1390,Release 10,10254,CFLOAA,14321,13887,36904
1814,Release 14,10292,BHELIA,18701,14312,39034
493,Release 13,10322,CPIFIA,5141,11879,32488
327,Release 7,10291,BAORS,3439,12830,31635
1833,Release 13,10287,BDROI,18876,10801,39190
1105,Release 5,10333,AAOLE,11345,13605,35538
1024,Release 4,10337,BCRNI,10510,13528,16029
1777,Release 17,10297,SOTS,18316,14272,38884
474,Release 14,10314,BDESS,4941,10807,16476
1982,Release 2,10257,CIULM,20482,14477,23633
612,Release 12,10286,ADURS,6307,13117,33009
479,Release 19,10314,BDESS,4988,12964,32329
522,Release 2,10315,CDIAIA,5421,13029,32601
38,Release 18,10296,AMLISA,369,12529,30143
709,Release 9,10266,BPETS,7264,13207,33571
736,Release 16,10307,ACURSA,7565,13229,11114
1521,Release 1,10332,ACMBA,15632,14026,37682
1661,Release 1,10268,BPLAS,17077,14158,38339
665,Release 5,10267,CSUNI,6811,13166,33346
462,Release 2,10314,BDESS,4822,12961,16478
1487,Release 7,10240,BRIGSA,15283,13986,19735
1055,Release 15,10304,CVNSI,10834,13554,35241
606,Release 6,10286,ADURS,6254,13100,33026
1166,Release 6,10303,BNITSA,11961,11063,35896
954,Release 14,10294,CCSOAA,9791,13443,34782
159,Release 19,10278,CPMOAA,1652,12654,30767
12,Release 12,10331,BCOGR,124,12519,30087
375,Release 15,10323,OENS,3932,12363,28890
207,Release 7,10259,APAER,2158,12715,31050
1789,Release 9,10312,BIIZIA,18455,14283,38970
390,Release 10,10305,CNIAA,4087,12890,31934
1721,Release 1,10448,AABIS,17700,14233,38694
639,Release 19,10299,AACIMA,6541,13138,10387
581,Release 1,10335,CLPTA,6002,13083,23978
1576,Release 16,10243,BBII,16204,14067,37856
525,Release 5,10315,CDIAIA,5458,13028,32673
1764,Release 4,10297,SOTS,18162,14260,38803
1492,Release 12,10240,BRIGSA,15356,11215,19739
701,Release 1,10266,BPETS,7162,13207,33514
1021,Release 1,10337,BCRNI,10470,13528,35185
1159,Release 19,10301,AFRBIA,11874,10210,35704
1689,Release 9,10300,CTBAA,17393,12049,38403
1989,Release 9,10257,CIULM,20575,14491,39952
1477,Release 17,10310,CJIAEA,15175,11717,37330
1593,Release 13,10336,MOIS,16394,14097,28582
1515,Release 15,10245,THAR,15573,14004,37509
1032,Release 12,10337,BCRNI,10609,13535,35135
1511,Release 11,10245,THAR,15536,14013,29600
1742,Release 2,10280,AAMMNA,17923,14246,38795
412,Release 12,10282,BBSWI,4309,12912,32039
1042,Release 2,10304,CVNSI,10704,13539,26768
1380,Release 20,10317,RGIA,14209,13868,36890
1444,Release 4,10270,KANS,14874,13957,37238
985,Release 5,10320,BFNTAA,10100,13480,16882
1016,Release 16,10288,CGAIE,10418,13500,23233
1615,Release 15,10283,CFSOS,16615,11611,38073
1175,Release 15,10303,BNITSA,12057,13676,18507
946,Release 6,10294,CCSOAA,9704,13442,34727
1544,Release 4,10326,CPGUS,15877,11863,24906
1041,Release 1,10304,CVNSI,10679,13550,35214
938,Release 18,10262,AEDEIA,9618,10185,11515
1750,Release 10,10280,AAMMNA,18018,14255,38776
1727,Release 7,10448,AABIS,17758,14227,38653
1134,Release 14,10293,BBATE,11638,13630,15672
82,Release 2,10250,AEBII,844,10174,11380
63,Release 3,10295,CZNSIA,630,12571,30302
321,Release 1,10291,BAORS,3348,12834,15507
723,Release 3,10307,ACURSA,7394,13237,33679
983,Release 3,10320,BFNTAA,10082,13488,34966
1163,Release 3,10303,BNITSA,11928,11063,35864
734,Release 14,10307,ACURSA,7545,13234,33654
109,Release 9,10321,AOLE,1149,10439,30582
1894,Release 14,10121,AAAPSA,19527,14391,10501
1091,Release 11,10269,BXOPS,11211,13589,35432
1832,Release 12,10287,BDROI,18869,14316,39169
908,Release 8,10302,BOENXA,9332,11084,34549
1176,Release 16,10303,BNITSA,12067,13669,35867
1009,Release 9,10288,CGAIE,10342,11651,35063
855,Release 15,10290,CAENAA,8775,13344,34210
1283,Release 3,10319,CPNEI,13154,13779,36471
488,Release 8,10322,CPIFIA,5089,12994,25010
126,Release 6,10289,CTIRAA,1309,12633,26476
191,Release 11,10244,BRDUAA,2000,11195,30977
1099,Release 19,10269,BXOPS,11274,13594,20642
915,Release 15,10302,BOENXA,9399,13413,34567
1690,Release 10,10300,CTBAA,17409,14188,38493
918,Release 18,10302,BOENXA,9429,13410,34596
460,Release 20,10298,CMATM,4784,12950,32208
1764,Release 4,10297,SOTS,18172,14271,38873
43,Release 3,10276,CSPAS,418,12554,30277
875,Release 15,10258,BMAUA,8992,13360,34331
1640,Release 20,10329,CSDES,16869,14135,38167
827,Release 7,10256,CVERSA,8493,13329,34114
217,Release 17,10259,APAER,2257,12714,31098
775,Release 15,10275,CSPOAA,7949,13264,33868
1139,Release 19,10293,BBATE,11676,13621,15674
1119,Release 19,10333,AAOLE,11484,13618,35525
568,Release 8,10313,SECI,5889,13072,32813
1111,Release 11,10333,AAOLE,11420,13604,35574
792,Release 12,10247,ASHUIA,8128,13294,33944
996,Release 16,10320,BFNTAA,10204,10863,34919
481,Release 1,10322,CPIFIA,5007,12979,25019
1238,Release 18,10272,CUTRAA,12707,12077,36134
1229,Release 9,10272,CUTRAA,12612,12075,36109
311,Release 11,10251,ATNTI,3264,12803,31555
435,Release 15,10308,OUNS,4523,12930,28812
1330,Release 10,10324,CCLEA,13682,13822,36637
1509,Release 9,10245,THAR,15517,13998,37526
144,Release 4,10278,CPMOAA,1496,12659,30722
970,Release 10,10241,CMHOIA,9922,13473,34819
35,Release 15,10296,AMLISA,338,10386,30161
1605,Release 5,10283,CFSOS,16516,14110,38023
1264,Release 4,10274,BWTZI,12990,11322,36389
876,Release 16,10258,BMAUA,8996,13368,34339
1830,Release 10,10287,BDROI,18851,10800,16420
1970,Release 10,10176,UGWS,20387,14458,39809
1646,Release 6,10309,CAOESA,16962,11389,21118
1152,Release 12,10301,AFRBIA,11810,10212,11690
407,Release 7,10282,BBSWI,4270,12900,32057
1706,Release 6,10264,CLNUS,17566,14198,38593
5,Release 5,10331,BCOGR,53,12503,30092
900,Release 20,10271,BPAYIA,9237,11135,34456
1605,Release 5,10283,CFSOS,16514,14105,22909
1382,Release 2,10254,CFLOAA,14225,11615,36974
1600,Release 20,10336,MOIS,16456,14079,37985
168,Release 8,10255,CHPISA,1755,12669,30845
16,Release 16,10331,BCOGR,167,12502,30028
93,Release 13,10250,AEBII,948,12591,30482
1842,Release 2,10021,AAANI,18981,14342,10133
1231,Release 11,10272,CUTRAA,12641,13730,36195
1156,Release 16,10301,AFRBIA,11846,13654,35720
6,Release 6,10331,BCOGR,69,12515,15954
817,Release 17,10246,CCNASA,8406,11508,34099
1718,Release 18,10264,CLNUS,17672,14202,38588
249,Release 9,10325,CBSSIA,2588,12741,21736
277,Release 17,10306,BSTISA,2895,12778,19905
1264,Release 4,10274,BWTZI,12994,13774,20584
1763,Release 3,10297,SOTS,18146,14273,38863
1925,Release 5,10043,CMULMA,19857,11767,39666
705,Release 5,10266,BPETS,7226,13199,33590
1933,Release 13,10043,CMULMA,19960,14426,39679
328,Release 8,10291,BAORS,3449,12832,31691
1754,Release 14,10280,AAMMNA,18064,14236,38728
1289,Release 9,10319,CPNEI,13212,13783,36499
901,Release 1,10302,BOENXA,9242,13399,34587
993,Release 13,10320,BFNTAA,10180,13479,16914
337,Release 17,10291,BAORS,3553,12833,31602
29,Release 9,10296,AMLISA,284,12537,13100
300,Release 20,10249,ATEBA,3131,12798,31458
1861,Release 1,10277,AENBI,19171,14369,11419
1046,Release 6,10304,CVNSI,10748,13556,35219
1589,Release 9,10336,MOIS,16345,14089,28592
913,Release 13,10302,BOENXA,9374,13411,18657
276,Release 16,10306,BSTISA,2887,12760,31338
1671,Release 11,10268,BPLAS,17208,14175,19372
566,Release 6,10313,SECI,5870,13062,32894
206,Release 6,10259,APAER,2137,12713,14216
131,Release 11,10289,CTIRAA,1381,12636,30656
37,Release 17,10296,AMLISA,367,10385,30141
1299,Release 19,10319,CPNEI,13339,13780,24975
