AAFAIA-15388,220896,AAFAIA,10263,12728,31162
AAFAIA-15389,220897,AAFAIA,10263,12722,31141
AAFAIA-15391,220899,AAFAIA,10263,12738,31146
AAFAIA-15393,220901,AAFAIA,10263,10024,10176
AAFAIA-15394,220902,AAFAIA,10263,12737,31132
AAFAIA-15396,220904,AAFAIA,10263,12722,31132
AAFAIA-15398,220906,AAFAIA,10263,12729,31179
AAFAIA-15400,220908,AAFAIA,10263,10022,10160
AAFAIA-15404,220912,AAFAIA,10263,12725,31133
AAFAIA-15405,220913,AAFAIA,10263,12728,31111
AAFAIA-15406,220914,AAFAIA,10263,12721,10167
AAFAIA-15408,220916,AAFAIA,10263,12721,10161
AAFAIA-15409,220917,AAFAIA,10263,12735,31103
AAFAIA-15410,220918,AAFAIA,10263,12721,31153
AAFAIA-15412,220920,AAFAIA,10263,12722,10174
AAFAIA-15414,220922,AAFAIA,10263,12724,31106
AAFAIA-15415,220923,AAFAIA,10263,12734,10173
AAFAIA-15416,220924,AAFAIA,10263,12733,10194
AAFAIA-15417,220925,AAFAIA,10263,12737,10169
AAFAIA-15418,220926,AAFAIA,10263,12721,31140
AAFAIA-15419,220927,AAFAIA,10263,10020,10192
AAFAIA-15420,220928,AAFAIA,10263,10022,31162
AAFAIA-15422,220930,AAFAIA,10263,12723,31171
AAFAIA-15423,220931,AAFAIA,10263,12729,31160
AAFAIA-15424,220932,AAFAIA,10263,12720,31194
AAFAIA-15425,220933,AAFAIA,10263,10020,31110
AAFAIA-15426,220934,AAFAIA,10263,10021,10198
AAFAIA-15432,220940,AAFAIA,10263,12731,31170
AAFAIA-15433,220941,AAFAIA,10263,10020,31138
AAFAIA-15435,220943,AAFAIA,10263,12724,10198
AAFAIA-15436,220944,AAFAIA,10263,12721,31191
AAFAIA-15437,220945,AAFAIA,10263,12735,31183
AAFAIA-15438,220946,AAFAIA,10263,12722,31125
AAFAIA-15439,220947,AAFAIA,10263,10022,31137
AAFAIA-15440,220948,AAFAIA,10263,12722,31121
AAFAIA-15441,220949,AAFAIA,10263,12723,31196
AAFAIA-15442,220950,AAFAIA,10263,12733,31193
AAFAIA-15443,220951,AAFAIA,10263,10024,31140
AAFAIA-15444,220952,AAFAIA,10263,12729,10170
AAFAIA-15445,220953,AAFAIA,10263,12730,31130
AAFAIA-15446,220954,AAFAIA,10263,10020,31131
AAFAIA-15447,220955,AAFAIA,10263,12727,10187
AAFAIA-15448,220956,AAFAIA,10263,12723,31107
AAFAIA-15449,220957,AAFAIA,10263,10023,31138
AAFAIA-15450,220958,AAFAIA,10263,10024,31151
AAFAIA-15451,220959,AAFAIA,10263,12722,10164
AAFAIA-15452,220960,AAFAIA,10263,12730,31147
AAFAIA-15454,220962,AAFAIA,10263,10020,31199
AAFAIA-15455,220963,AAFAIA,10263,12739,10195
AAFAIA-15458,220966,AAFAIA,10263,12723,31104
AAFAIA-15459,220967,AAFAIA,10263,12727,31131
AAFAIA-15460,220968,AAFAIA,10263,12736,10197
AAFAIA-15461,220969,AAFAIA,10263,10020,31141
AAFAIA-15462,220970,AAFAIA,10263,10022,10163
AAFAIA-15463,220971,AAFAIA,10263,10024,10195
AAFAIA-15464,220972,AAFAIA,10263,10020,31169
AAFAIA-15465,220973,AAFAIA,10263,12737,10192
AAFAIA-15467,220975,AAFAIA,10263,12739,10177
AAFAIA-15468,220976,AAFAIA,10263,12734,10174
AAFAIA-15470,220978,AAFAIA,10263,12735,31158
AAFAIA-15471,220979,AAFAIA,10263,12731,31129
AAFAIA-15472,220980,AAFAIA,10263,12737,31132
AAFAIA-15473,220981,AAFAIA,10263,12734,31107
AAFAIA-15474,220982,AAFAIA,10263,12733,31148
AAFAIA-15475,220983,AAFAIA,10263,12737,10185
AAFAIA-15476,220984,AAFAIA,10263,12729,31178
AAFAIA-15477,220985,AAFAIA,10263,10022,31116
AAFAIA-15478,220986,AAFAIA,10263,12734,31123
AAFAIA-15480,220988,AAFAIA,10263,12737,31153
AAFAIA-15481,220989,AAFAIA,10263,12731,10185
AAFAIA-15482,220990,AAFAIA,10263,12724,31183
AAFAIA-15485,220993,AAFAIA,10263,12733,31125
AAFAIA-15487,220995,AAFAIA,10263,12722,31166
AAFAIA-15490,220998,AAFAIA,10263,12728,31195
AAFAIA-15491,220999,AAFAIA,10263,10024,31194
AAFAIA-15492,221000,AAFAIA,10263,12725,31142
AAFAIA-15493,221001,AAFAIA,10263,10020,10177
AAFAIA-15496,221004,AAFAIA,10263,12726,10168
AAFAIA-15497,221005,AAFAIA,10263,12723,31139
AAFAIA-15498,221006,AAFAIA,10263,12724,10199
AAFAIA-15499,221007,AAFAIA,10263,12729,31130
AAFAIA-15501,221009,AAFAIA,10263,12738,31106
AAFAIA-15502,221010,AAFAIA,10263,12737,31135
AAFAIA-15503,221011,AAFAIA,10263,10023,31174
AAFAIA-15504,221012,AAFAIA,10263,12721,10174
AAFAIA-15507,221015,AAFAIA,10263,12724,10170
AAFAIA-15508,221016,AAFAIA,10263,12739,31141
AAFAIA-15510,221018,AAFAIA,10263,12737,31145
AAFAIA-15513,221021,AAFAIA,10263,12720,31154
AAFAIA-15514,221022,AAFAIA,10263,12730,10170
AAFAIA-15515,221023,AAFAIA,10263,12734,10192
AAFAIA-15516,221024,AAFAIA,10263,12723,31141
AAFAIA-15517,221025,AAFAIA,10263,12722,10174
AAFAIA-15518,221026,AAFAIA,10263,12721,31106
AAFAIA-15519,221027,AAFAIA,10263,12734,31189
AAFAIA-15521,221029,AAFAIA,10263,10024,31129
AAFAIA-15522,221030,AAFAIA,10263,12729,31185
AAFAIA-15523,221031,AAFAIA,10263,12729,31133
AAFAIA-15524,221032,AAFAIA,10263,12734,10173
AAFAIA-15525,221033,AAFAIA,10263,12724,10193
AAFAIA-15527,221035,AAFAIA,10263,12721,31117
AAFAIA-15528,221036,AAFAIA,10263,12723,31161
AAFAIA-15531,221039,AAFAIA,10263,12723,10182
AAFAIA-15532,221040,AAFAIA,10263,12729,31111
AAFAIA-15533,221041,AAFAIA,10263,12724,10181
AAFAIA-15534,221042,AAFAIA,10263,12722,10172
AAFAIA-15535,221043,AAFAIA,10263,12736,10165
AAFAIA-15537,221045,AAFAIA,10263,10022,10161
AAFAIA-15538,221046,AAFAIA,10263,12731,10182
AAFAIA-15540,221048,AAFAIA,10263,12726,31161
AAFAIA-15541,221049,AAFAIA,10263,10021,31184
AAFAIA-15544,221052,AAFAIA,10263,10022,31193
AAFAIA-15546,221054,AAFAIA,10263,10024,10161
AAFAIA-15547,221055,AAFAIA,10263,12729,31172
AAFAIA-15551,221059,AAFAIA,10263,12727,31182
AAFAIA-15554,221062,AAFAIA,10263,12726,10183
AAFAIA-15556,221064,AAFAIA,10263,12728,31107
AAFAIA-15558,221066,AAFAIA,10263,12722,10175
AAFAIA-15562,221070,AAFAIA,10263,12725,10187
AAFAIA-15564,221072,AAFAIA,10263,12726,31166
AAFAIA-15565,221073,AAFAIA,10263,12725,10169
AAFAIA-15566,221074,AAFAIA,10263,12733,10185
AAFAIA-15567,221075,AAFAIA,10263,12734,31161
AAFAIA-15569,221077,AAFAIA,10263,12736,31192
AAFAIA-15570,221078,AAFAIA,10263,12723,31117
AAFAIA-15571,221079,AAFAIA,10263,10020,10165
AAFAIA-15574,221082,AAFAIA,10263,12721,10199
AAFAIA-15575,221083,AAFAIA,10263,10021,31163
AAFAIA-15576,221084,AAFAIA,10263,12721,31108
AAFAIA-15577,221085,AAFAIA,10263,12731,31106
AAFAIA-15578,221086,AAFAIA,10263,10020,31177
AAFAIA-15580,221088,AAFAIA,10263,10023,31130
AAFAIA-15581,221089,AAFAIA,10263,10024,31151
AAFAIA-15584,221092,AAFAIA,10263,12732,31143
AAFAIA-15585,221093,AAFAIA,10263,12723,10167
AAFAIA-15587,221095,AAFAIA,10263,10021,31107
AAFAIA-15588,221096,AAFAIA,10263,12726,31163
AAFAIA-15589,221097,AAFAIA,10263,12734,31102
AAFAIA-15590,221098,AAFAIA,10263,12732,31140
AAFAIA-15591,221099,AAFAIA,10263,12722,10162
AAFAIA-15595,221103,AAFAIA,10263,10020,10181
AAFAIA-15597,221105,AAFAIA,10263,12729,31132
AAFAIA-15598,221106,AAFAIA,10263,10020,31156
AAFAIA-15599,221107,AAFAIA,10263,12723,31103
AAFAIA-15600,221108,AAFAIA,10263,12720,31134
AAFAIA-15602,221110,AAFAIA,10263,10022,31153
AAFAIA-15604,221112,AAFAIA,10263,12723,31141
AAFAIA-15606,221114,AAFAIA,10263,12730,10181
AAFAIA-15607,221115,AAFAIA,10263,12724,10163
AAFAIA-15608,221116,AAFAIA,10263,12734,31186
AAFAIA-15610,221118,AAFAIA,10263,12730,31170
AAFAIA-15611,221119,AAFAIA,10263,12735,31143
AAFAIA-15612,221120,AAFAIA,10263,10023,31105
AAFAIA-15613,221121,AAFAIA,10263,12735,10170
AAFAIA-15614,221122,AAFAIA,10263,12738,31157
AAFAIA-15615,221123,AAFAIA,10263,12731,31128
AAFAIA-15621,221129,AAFAIA,10263,12733,31144
AAFAIA-15623,221131,AAFAIA,10263,10022,31172
AAFAIA-15624,221132,AAFAIA,10263,12724,31171
AAFAIA-15625,221133,AAFAIA,10263,10023,31186
AAFAIA-15626,221134,AAFAIA,10263,10022,31197
AAFAIA-15627,221135,AAFAIA,10263,10022,31176
AAFAIA-15629,221137,AAFAIA,10263,10023,10195
AAFAIA-15630,221138,AAFAIA,10263,12722,31141
AAFAIA-15633,221141,AAFAIA,10263,12723,31116
AAFAIA-15634,221142,AAFAIA,10263,12720,31161
AAFAIA-15635,221143,AAFAIA,10263,12732,31148
AAFAIA-15636,221144,AAFAIA,10263,12728,31142
AAFAIA-15639,221147,AAFAIA,10263,12736,10193
AAFAIA-15640,221148,AAFAIA,10263,12723,31150
AAFAIA-15642,221150,AAFAIA,10263,10021,31104
AAFAIA-15645,221153,AAFAIA,10263,12726,10169
AAFAIA-15646,221154,AAFAIA,10263,12725,31133
AAFAIA-15647,221155,AAFAIA,10263,10021,31118
AAFAIA-15648,221156,AAFAIA,10263,12724,31151
AAFAIA-15649,221157,AAFAIA,10263,10024,31182
AAFAIA-15650,221158,AAFAIA,10263,12726,10164
AAFAIA-15651,221159,AAFAIA,10263,12733,10188
AAFAIA-15653,221161,AAFAIA,10263,12723,31186
AAFAIA-15656,221164,AAFAIA,10263,12733,31143
AAFAIA-15657,221165,AAFAIA,10263,12733,31102
AAFAIA-15659,221167,AAFAIA,10263,12725,31133
AAFAIA-15661,221169,AAFAIA,10263,12739,10166
AAFAIA-15662,221170,AAFAIA,10263,12734,31137
AAFAIA-15663,221171,AAFAIA,10263,10024,31127
AAFAIA-15664,221172,AAFAIA,10263,12721,31114
AAFAIA-15666,221174,AAFAIA,10263,10021,31114
AAFAIA-15667,221175,AAFAIA,10263,12726,31162
AAFAIA-15670,221178,AAFAIA,10263,12738,31120
AAFAIA-15672,221180,AAFAIA,10263,12727,31142
AAFAIA-15673,221181,AAFAIA,10263,12725,31140
AAFAIA-15675,221183,AAFAIA,10263,12725,10170
AAFAIA-15677,221185,AAFAIA,10263,10024,31159
AAFAIA-15680,221188,AAFAIA,10263,12722,10185
AAFAIA-15681,221189,AAFAIA,10263,12738,31116
AAFAIA-15684,221192,AAFAIA,10263,12733,31180
AAFAIA-15685,221193,AAFAIA,10263,12727,31129
AAFAIA-15686,221194,AAFAIA,10263,12733,10192
AAFAIA-15687,221195,AAFAIA,10263,12736,31115
AAFAIA-15689,221197,AAFAIA,10263,12731,31100
AAFAIA-15690,221198,AAFAIA,10263,12736,31190
AAFAIA-15691,221199,AAFAIA,10263,12724,31104
AAFAIA-15692,221200,AAFAIA,10263,12733,31128
AAFAIA-15693,221201,AAFAIA,10263,12737,31160
AAFAIA-15694,221202,AAFAIA,10263,12725,10174
AAFAIA-15696,221204,AAFAIA,10263,12728,31153
AAFAIA-15698,221206,AAFAIA,10263,12722,10170
AAFAIA-15699,221207,AAFAIA,10263,12731,31179
AAFAIA-15700,221208,AAFAIA,10263,12726,31143
AAFAIA-15701,221209,AAFAIA,10263,12720,31126
AAFAIA-15702,221210,AAFAIA,10263,12720,10165
AAFAIA-15705,221213,AAFAIA,10263,12735,31165
AAFAIA-15706,221214,AAFAIA,10263,12725,10179
AAFAIA-15707,221215,AAFAIA,10263,12725,31133
AAFAIA-15708,221216,AAFAIA,10263,12721,31124
AAFAIA-15709,221217,AAFAIA,10263,12721,31196
AAFAIA-15710,221218,AAFAIA,10263,12721,31166
AAFAIA-15711,221219,AAFAIA,10263,12736,31184
AAFAIA-15713,221221,AAFAIA,10263,12722,31167
AAFAIA-15715,221223,AAFAIA,10263,12726,31119
AAFAIA-15717,221225,AAFAIA,10263,10023,31183
AAFAIA-15718,221226,AAFAIA,10263,12723,31165
AAFAIA-15719,221227,AAFAIA,10263,12726,31147
AAFAIA-15720,221228,AAFAIA,10263,12722,31118
AAFAIA-15721,221229,AAFAIA,10263,12737,10187
AAFAIA-15723,221231,AAFAIA,10263,12735,31123
AAFAIA-15724,221232,AAFAIA,10263,12727,31138
AAFAIA-15725,221233,AAFAIA,10263,12724,10172
AAFAIA-15726,221234,AAFAIA,10263,12722,31169
AAFAIA-15728,221236,AAFAIA,10263,10024,10162
AAFAIA-15729,221237,AAFAIA,10263,12739,10185
AAFAIA-15731,221239,AAFAIA,10263,12726,31142
AAFAIA-15732,221240,AAFAIA,10263,12731,10177
AAFAIA-15733,221241,AAFAIA,10263,12729,10165
AAFAIA-15734,221242,AAFAIA,10263,10024,31171
AAFAIA-15736,221244,AAFAIA,10263,12725,31131
AAFAIA-15737,221245,AAFAIA,10263,12726,10195
AAFAIA-15738,221246,AAFAIA,10263,12733,31128
AAFAIA-15740,221248,AAFAIA,10263,12734,31191
AAFAIA-15741,221249,AAFAIA,10263,12736,31154
AAFAIA-15742,221250,AAFAIA,10263,12730,10198
AAFAIA-15743,221251,AAFAIA,10263,12721,10160
AAFAIA-15745,221253,AAFAIA,10263,12731,31108
AAFAIA-15746,221254,AAFAIA,10263,10021,31124
AAFAIA-15751,221259,AAFAIA,10263,12726,31129
AAFAIA-15752,221260,AAFAIA,10263,12726,31170
AAFAIA-15753,221261,AAFAIA,10263,10021,31193
AAFAIA-15755,221263,AAFAIA,10263,10020,31137
AAFAIA-15763,221271,AAFAIA,10263,12730,31147
AAFAIA-15764,221272,AAFAIA,10263,10024,10178
AAFAIA-15766,221274,AAFAIA,10263,10024,31166
AAFAIA-15767,221275,AAFAIA,10263,12733,31126
AAFAIA-15768,221276,AAFAIA,10263,10020,31138
AAFAIA-15769,221277,AAFAIA,10263,12723,10195
AAFAIA-15770,221278,AAFAIA,10263,10023,31199
AAFAIA-15771,221279,AAFAIA,10263,12735,10197
AAFAIA-15773,221281,AAFAIA,10263,12725,10175
AAFAIA-15775,221283,AAFAIA,10263,12731,31119
AAFAIA-15776,221284,AAFAIA,10263,10020,10161
AAFAIA-15778,221286,AAFAIA,10263,12727,31113
AAFAIA-15779,221287,AAFAIA,10263,12739,31164
AAFAIA-15782,221290,AAFAIA,10263,12734,10162
AAFAIA-15783,221291,AAFAIA,10263,12727,10161
AAFAIA-15785,221293,AAFAIA,10263,12738,31112
AAFAIA-15786,221294,AAFAIA,10263,12723,10196
AAFAIA-15788,221296,AAFAIA,10263,12729,10198
AAFAIA-15789,221297,AAFAIA,10263,12729,31157
AAFAIA-15790,221298,AAFAIA,10263,12736,10173
AAFAIA-15791,221299,AAFAIA,10263,12737,10163
AAFAIA-15793,221301,AAFAIA,10263,12724,31187
AAFAIA-15795,221303,AAFAIA,10263,12724,10192
AAFAIA-15796,221304,AAFAIA,10263,10024,31120
AAFAIA-15798,221306,AAFAIA,10263,10020,31173
AAFAIA-15800,221308,AAFAIA,10263,12733,10184
AAFAIA-15801,221309,AAFAIA,10263,12738,10179
AAFAIA-15802,221310,AAFAIA,10263,10024,31154
AAFAIA-15804,221312,AAFAIA,10263,10024,10199
AAFAIA-15805,221313,AAFAIA,10263,12725,31152
AAFAIA-15806,221314,AAFAIA,10263,12733,10194
AAFAIA-15807,221315,AAFAIA,10263,12736,31178
AAFAIA-15808,221316,AAFAIA,10263,12734,10199
AAFAIA-15812,221320,AAFAIA,10263,12724,10185
AAFAIA-15815,221323,AAFAIA,10263,10023,10161
AAFAIA-15816,221324,AAFAIA,10263,12723,31132
AAFAIA-15817,221325,AAFAIA,10263,12727,10174
AAFAIA-15818,221326,AAFAIA,10263,12734,31176
AAFAIA-15821,221329,AAFAIA,10263,12733,10183
AAFAIA-15822,221330,AAFAIA,10263,10021,31154
AAFAIA-15823,221331,AAFAIA,10263,12733,31112
AAFAIA-15824,221332,AAFAIA,10263,10024,10198
AAFAIA-15825,221333,AAFAIA,10263,12725,31184
AAFAIA-15826,221334,AAFAIA,10263,12738,31191
AAFAIA-15827,221335,AAFAIA,10263,12728,31182
AAFAIA-15828,221336,AAFAIA,10263,12724,10190
AAFAIA-15829,221337,AAFAIA,10263,12727,10186
AAFAIA-15830,221338,AAFAIA,10263,12732,10164
AAFAIA-15831,221339,AAFAIA,10263,10021,10172
AAFAIA-15834,221342,AAFAIA,10263,10024,31145
AAFAIA-15835,221343,AAFAIA,10263,12725,31118
AAFAIA-15838,221346,AAFAIA,10263,10022,31166
AAFAIA-15840,221348,AAFAIA,10263,12735,10165
AAFAIA-15843,221351,AAFAIA,10263,10023,31178
AAFAIA-15844,221352,AAFAIA,10263,12725,31114
AAFAIA-15846,221354,AAFAIA,10263,12729,31167
AAFAIA-15847,221355,AAFAIA,10263,12723,31138
AAFAIA-15848,221356,AAFAIA,10263,12721,10188
AAFAIA-15849,221357,AAFAIA,10263,12728,10177
AAFAIA-15850,221358,AAFAIA,10263,12729,31102
AAFAIA-15852,221360,AAFAIA,10263,12733,10198
AAFAIA-15853,221361,AAFAIA,10263,12731,31148
AAFAIA-15857,221365,AAFAIA,10263,12720,31117
AAFAIA-15858,221366,AAFAIA,10263,10023,10177
AAFAIA-15859,221367,AAFAIA,10263,12727,31136
AAFAIA-15860,221368,AAFAIA,10263,12739,31131
AAFAIA-15862,221370,AAFAIA,10263,10021,10184
AAFAIA-15867,221375,AAFAIA,10263,12726,31183
AAFAIA-15870,221378,AAFAIA,10263,12735,31154
AAFAIA-15871,221379,AAFAIA,10263,12729,31197
AAFAIA-15872,221380,AAFAIA,10263,12735,31177
AAFAIA-15873,221381,AAFAIA,10263,10022,31181
AAFAIA-15876,221384,AAFAIA,10263,10024,10188
AAFAIA-15877,221385,AAFAIA,10263,12734,31138
AAFAIA-15880,221388,AAFAIA,10263,10022,10194
AAFAIA-15881,221389,AAFAIA,10263,12721,10187
AAFAIA-15884,221392,AAFAIA,10263,12734,10186
AAFAIA-15886,221394,AAFAIA,10263,10022,31114
AAFAIA-15889,221397,AAFAIA,10263,12739,31114
AAFAIA-15892,221400,AAFAIA,10263,12727,31136
AAFAIA-15893,221401,AAFAIA,10263,10021,31139
AAFAIA-15894,221402,AAFAIA,10263,12723,10172
AAFAIA-15896,221404,AAFAIA,10263,10023,31174
AAFAIA-15897,221405,AAFAIA,10263,12721,10165
AAFAIA-15898,221406,AAFAIA,10263,12737,31187
AAFAIA-15900,221408,AAFAIA,10263,12721,31155
AAFAIA-15902,221410,AAFAIA,10263,10022,10161
AAFAIA-15904,221412,AAFAIA,10263,10024,10188
AAFAIA-15905,221413,AAFAIA,10263,10022,31193
AAFAIA-15906,221414,AAFAIA,10263,10023,10176
AAFAIA-15907,221415,AAFAIA,10263,12726,10188
AAFAIA-15908,221416,AAFAIA,10263,12733,31129
AAFAIA-15909,221417,AAFAIA,10263,12734,31168
AAFAIA-15910,221418,AAFAIA,10263,12739,31143
AAFAIA-15913,221421,AAFAIA,10263,12735,31156
AAFAIA-15915,221423,AAFAIA,10263,12725,31180
AAFAIA-15916,221424,AAFAIA,10263,12722,31170
AAFAIA-15919,221427,AAFAIA,10263,12721,10160
AAFAIA-15921,221429,AAFAIA,10263,12728,31111
AAFAIA-15922,221430,AAFAIA,10263,12732,10198
AAFAIA-15923,221431,AAFAIA,10263,12730,31131
AAFAIA-15925,221433,AAFAIA,10263,12735,31146
AAFAIA-15926,221434,AAFAIA,10263,12725,10184
AAFAIA-15927,221435,AAFAIA,10263,12720,10188
AAFAIA-15928,221436,AAFAIA,10263,12729,10161
AAFAIA-15929,221437,AAFAIA,10263,12721,31134
AAFAIA-15930,221438,AAFAIA,10263,12731,31103
AAFAIA-15933,221441,AAFAIA,10263,10022,10165
AAFAIA-15934,221442,AAFAIA,10263,12738,10160
AAFAIA-15935,221443,AAFAIA,10263,12730,31134
AAFAIA-15936,221444,AAFAIA,10263,10021,10198
AAFAIA-15938,221446,AAFAIA,10263,12725,31148
AAFAIA-15939,221447,AAFAIA,10263,10021,10172
AAFAIA-15942,221450,AAFAIA,10263,12724,31178
AAFAIA-15943,221451,AAFAIA,10263,10024,31175
AAFAIA-15944,221452,AAFAIA,10263,12731,10173
AAFAIA-15946,221454,AAFAIA,10263,12723,10175
AAFAIA-15948,221456,AAFAIA,10263,10021,31147
AAFAIA-15949,221457,AAFAIA,10263,12736,10171
AAFAIA-15950,221458,AAFAIA,10263,12732,31146
AAFAIA-15951,221459,AAFAIA,10263,12732,31188
AAFAIA-15952,221460,AAFAIA,10263,12722,31132
AAFAIA-15953,221461,AAFAIA,10263,12723,31176
AAFAIA-15955,221463,AAFAIA,10263,12721,31187
AAFAIA-15956,221464,AAFAIA,10263,12725,31145
AAFAIA-15958,221466,AAFAIA,10263,12724,10169
AAFAIA-15959,221467,AAFAIA,10263,12729,31160
AAFAIA-15961,221469,AAFAIA,10263,12736,31116
AAFAIA-15963,221471,AAFAIA,10263,12732,31141
AAFAIA-15964,221472,AAFAIA,10263,10023,31164
AAFAIA-15965,221473,AAFAIA,10263,12725,31167
AAFAIA-15966,221474,AAFAIA,10263,12730,10163
AAFAIA-15967,221475,AAFAIA,10263,12730,31122
AAFAIA-15970,221478,AAFAIA,10263,12723,31155
AAFAIA-15973,221481,AAFAIA,10263,12729,31102
AAFAIA-15974,221482,AAFAIA,10263,12729,10165
AAFAIA-15975,221483,AAFAIA,10263,12722,10176
AAFAIA-15976,221484,AAFAIA,10263,12739,31131
AAFAIA-15977,221485,AAFAIA,10263,12732,31168
AAFAIA-15979,221487,AAFAIA,10263,12734,10196
AAFAIA-15981,221489,AAFAIA,10263,10023,31138
AAFAIA-15982,221490,AAFAIA,10263,12737,10177
AAFAIA-15983,221491,AAFAIA,10263,12736,31144
AAFAIA-15984,221492,AAFAIA,10263,10021,31126
AAFAIA-15986,221494,AAFAIA,10263,12722,31179
AAFAIA-15989,221497,AAFAIA,10263,12736,10173
AAFAIA-15991,221499,AAFAIA,10263,12735,31148
AAFAIA-15992,221500,AAFAIA,10263,12727,31114
AAFAIA-15993,221501,AAFAIA,10263,12726,10173
